id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.37982E+18,Jane Jones,"Overland Park, KS","Teacher, Mom, Wife of Doctor, lifelong Democrat",2018/9/10 2:17,2731,3431,62731,FALSE,2021/4/7 15:35,"@RadioGuyChris Chris, Pfizer has slightly better efficacy than Moderna with slightly less side effects. Moderna fol… https://t.co/g6BqqU1kS5",,Twitter for iPad,0,1,FALSE
1.37981E+18,Ian Roth,"Denver, CO","Architect, Director of Professional Services at @mg_aec. Music fan, burger affectionado, hockey/baseball enthusiast. Tweets & opinions usually my own.",2007/3/19 20:57,548,1055,938,FALSE,2021/4/7 15:08,"Shot #2 (#Moderna) is in with no appreciable side effects, other than a barely sore arm, 17 hours in. Cleared my ca… https://t.co/kAaP2NiZ0z",['Moderna'],Twitter Web App,0,2,FALSE
1.37981E+18,Debra Scott,"North West, England",I hate injustice. Fight for a cause. Never give up. Currently fighting for all diabetics/prediabetics to be offered a blood sugar monitor and LCHF advice,2012/8/24 9:40,3257,4463,31308,FALSE,2021/4/7 14:48,"Alternatives have exactly the same side effects as #AstraZeneca 

So that's #pfizer and #Moderna 

This article fro… https://t.co/3hPy6d2zC3","['AstraZeneca', 'pfizer', 'Moderna']",Twitter for Android,0,1,FALSE
1.3798E+18,THITR,Global,"“The rights of every man are diminished when the rights of one man are threatened” - JFK. ????, ex-refugee, foreign affairs analyst.",2013/10/11 19:59,6192,2222,3234,FALSE,2021/4/7 14:22,Low blood platelets is a side effect of #AstraZeneca vaccine. I won't be taking the AZ vaccine. If under 30s will b… https://t.co/g8lQeGIBWb,['AstraZeneca'],Twitter Web App,0,0,FALSE
1.3798E+18,?? Giancarlo Pagganinni,"?????????????? Glasgow, Republ","Question everything.

Independence for Scotland.

#No2EU #No2SNP

Prick/ Bawbag",2018/6/16 8:20,152,171,1140,FALSE,2021/4/7 14:09,"Ah.... I see blood clots are to bd registered as ""side effects"" to the #Vaccines

I wonder what the next ""side effe… https://t.co/C1LFT2HDza",['Vaccines'],Twitter for Android,0,0,FALSE
1.37975E+18,Gregory Boxcave,"Island Park, NY","33 years old, underground raver, railroad fanatic, WWE fan for life! Long Island, NY. #TMNT #COWABUNGA",2016/9/10 5:18,111,704,779,FALSE,2021/4/7 10:52,"Got my second shot yesterday and let me tell you,  it kicked my ass overnight with side effects. Cold flashes,  bod… https://t.co/2u9WVhoiQg",,Twitter for Android,0,0,FALSE
1.37973E+18,Woody,On Planet Earth,"My Personal Account
If you don't like my tweets, don't read them or block me. Don't harrass me, just because you feel the need. I say it as it is. Get over it!",2016/7/29 6:10,117,291,5,FALSE,2021/4/7 9:52,"@Speedy7814 #MODERNA, unless you know of new side effects? LOL
You wrote #Maderna","['MODERNA', 'Maderna']",Twitter Web App,0,0,FALSE
1.37973E+18,???? ??,Lost,"If you are born in india , you are hindu.
Hindus are secular hence the option of multiple religion ???????
Thanos made a lot of sense.",2020/3/21 8:36,1203,1248,498,FALSE,2021/4/7 9:48,"Some side effects of staying darbari for a long time.
India never refused #Pfizer  to bring vaccine in india , inst… https://t.co/JKv3pl0uWl",['Pfizer'],Twitter Web App,0,0,FALSE
1.37972E+18,#OnlyForTheTape #MauriceMcCabe was BURIED,Dublin,"The control of information makes history  Be curious, be sceptical, ask hard questions. Sometimes the official story is the truth but sometimes it's not #TCOIMH",2014/5/4 16:04,5249,4742,37112,FALSE,2021/4/7 8:58,"On a lighter note or is it.

Latest Warning of possible side effects of #COVID19 vaccines #AstraZeneca #Pfizer… https://t.co/onppHm64sB","['COVID19', 'AstraZeneca', 'Pfizer']",Twitter for iPhone,1,2,FALSE
1.37968E+18,Aegon,"Arizona, USA",ASU 22 | Ex @isro Scientist ?? | Movie buff | Pixar ?? | Sports lover | Ambivert | Traveller | views Personal | Alumni @iist_trivandrum,2012/4/5 13:04,213,607,6742,FALSE,2021/4/7 6:07,"#vaccinated #Moderna It’s been 8 hrs, no side effects so far except sore left hand .","['vaccinated', 'Moderna']",Twitter for iPhone,0,1,FALSE
1.37964E+18,TIMMY TRUE BLUE DEM ????,Virginia,"Doing My Best @ Always Being Fabulous! LGBTQ?????? ?? My Yorkies @DollyParton #WonderWoman & @HillaryClinton!
#StillWithHer!
#BidenHarris!
I Cuss A Little Bit.",2013/9/26 20:05,14811,15420,97737,FALSE,2021/4/7 3:52,"...

Amen, @HillaryClinton!
I got my 2nd @DollyParton
#Moderna #Shot today!
So far, so good! No real
side effects a… https://t.co/4oi4iUaBOl","['Moderna', 'Shot']",Twitter for Android,0,0,FALSE
1.37962E+18,Magenta Q ????,,"RSM for SLA and HNO #TMoGumbo / Views are not from the 6 or from the label that pays me ?? / Husband, father, leader, student at UAGC #BearDown",2021/2/25 19:06,220,355,1926,FALSE,2021/4/7 2:11,"#Moderna #seconddose story is boring so far. No tough side effects, but I had to take a nap earlier. Couldn't keep… https://t.co/mVdXR1u9jg","['Moderna', 'seconddose']",Twitter Web App,0,4,FALSE
1.37961E+18,Kevin Hettinger Jr.,"Apollo Beach, FL","HR pro @RNDC_USA, follower of all things Tampa Bay sports, proud USF & UF alumnus. Living my best life.",2011/7/17 2:05,521,727,11506,FALSE,2021/4/7 1:39,#Moderna shot #1 is in the arm. The only immediate side effect while waiting at @Publix?  An overwhelming urge to o… https://t.co/D8ZRyjrfqO,['Moderna'],Twitter for iPhone,0,3,FALSE
1.37961E+18,Monica Fibonacci????,"Toronto, Ontario","Politics, philosophy, social science, physics, astronomy, natural science. R&D, Ph.D. in chemistry. 
??Trudó??
#LifeMatters ?? 
@LESLYNLEWIS ????",2017/1/31 14:56,6338,6164,37104,FALSE,2021/4/7 1:30,"?You can’t sue #Pfizer or #Moderna if you have severe #Covid19 vax side effects, like death??
?Pfizer &amp; Moderna have… https://t.co/mlOEHmnvrn","['Pfizer', 'Moderna', 'Covid19']",Twitter Web App,34,95,FALSE
1.3796E+18,Melanie,"Virginia, USA",,2011/2/13 16:11,1263,1171,83868,FALSE,2021/4/7 1:13,I got my first dose of the #Moderna #vaccine this afternoon. So far I feel fine with no side effects. #COVID19 https://t.co/hbWPsjfYn4,"['Moderna', 'vaccine', 'COVID19']",Twitter for iPad,0,4,FALSE
1.37958E+18,Barbara Rogers,"Houston, TX","??????Live, Laugh, Love & Travel: the world is my dance floor;
Bachi (RIP) & @Cinnpom's Mommy, Wife (of @brimajr @davidsellshtown) @SaLone_adorn",2012/10/21 17:21,2610,2776,15079,FALSE,2021/4/6 23:58,@politicalnative No side effects at all. Fully vaccinated #Moderna,['Moderna'],Twitter for Android,0,1,FALSE
1.37958E+18,Terry,,"Teacher, Traveler & Thankful for Every Day",2013/5/30 23:17,1681,4930,15394,FALSE,2021/4/6 23:29,@NickPonticello Have had my first dose. No side effects.  Second one end of the month #Moderna,['Moderna'],Twitter for iPhone,0,1,FALSE
1.37957E+18,hillary stone,United States,little miss hide your scars.... little miss who is so much more than you like to talk about.... little miss by sugarland    #BlackLivesMatter,2010/4/14 0:09,106,270,10136,FALSE,2021/4/6 23:11,The only side effect I have from first dose of the vaccine is my upper arm still hurts. #Moderna,['Moderna'],Twitter for iPhone,0,1,FALSE
1.37957E+18,Jon,,"Creative, foodie, and dog lover. I can build anything! ""The color palette you choose can profit you""",2011/1/18 15:00,512,633,19519,FALSE,2021/4/6 22:47,Anyone else having lingering side effects from the Moderna second dose? I’m going on day 6 and still not well. Feve… https://t.co/j1kiNmpt7i,,Twitter for iPhone,0,2,FALSE
1.37954E+18,Not *That* Michelle Williams,,"Married with adult children, Penn State alum??Pisces??& Liberal??Owned by two cats",2013/2/1 0:52,789,1056,147926,FALSE,2021/4/6 21:12,"Just got my 1st dose of Moderna, ""The Fauci Ouchie"", if you rather!!!  Anyone have any hints about what side effect… https://t.co/5Vt4IZgh1I",,Twitter Web App,0,1,FALSE
1.37953E+18,"dB Kooper, 50% Vaccinated","Siloam Springs, AR",1/16th Blood Quantum Western Band Cherokee Citizen / Used to be a 13E / Groove Robot / Socio-Capitalist / Married to @rabidkitty7 / Never Photograph Your Frank,2019/3/22 19:13,362,993,54828,FALSE,2021/4/6 20:29,2 hours post #moderna and no side effects to report. Arm doesn’t even really hurt. I do want to go get a burrito from the taco truck though.,['moderna'],Twitter for iPhone,0,6,FALSE
1.3795E+18,Mezzo Adult Ministry,Silver Spring/Capitol Hill,"Multi-award winning Realtor. Developer. Entrepreneur. Ministry building for Young-Middle Adults.Mezzo is Italian, meaning the middle, center, center-most point.",2009/7/21 22:35,93,213,3820,FALSE,2021/4/6 18:16,Guess what y'all???? I survived my 2nd #Moderna shot. ??Minimal side effects. Color me grateful??,['Moderna'],Twitter Web App,0,0,FALSE
1.37948E+18,RLC,,I'm not attached to your world,2010/5/7 3:10,8,58,439,FALSE,2021/4/6 17:09,"last year, cough, wondered if i had covid, this year, strange pain, wonder if it's a vaccine side effect.  #COVID19  #Moderna  #vaccines","['COVID19', 'Moderna', 'vaccines']",Twitter for Android,0,0,FALSE
1.37948E+18,Kristy *still wears a mask ??*,"Cedar Park, TX, USA","Social justice, public health, travel, hiking, culture, food, books, music, TV, movies.
#Outlander #ADOW 

#Genealogy at @RetracingRoots",2021/2/26 1:04,38,210,557,FALSE,2021/4/6 16:50,"I'd like to report a new side effect of the #Moderna #COVID-19 #vaccine: 

temporary (?) loss of asparagus pee. https://t.co/03gzKsJ0D8","['Moderna', 'COVID', 'vaccine']",Twitter Web App,0,0,FALSE
1.37947E+18,Bobb,"Ohio, U.S.","...Even if the whole world is telling you to move, it is your duty to plant yourself like a tree, look them in the eye, and say 'No, you move.'",2009/1/14 1:30,1217,1122,16946,FALSE,2021/4/6 16:39,#Moderna shot #1 is in my arm! So far the only side effects are a sore arm. ????,['Moderna'],Twitter for Android,1,55,FALSE
1.37945E+18,Holden and Phoebe,"North Carolina, USA",Rescue pups and (un)registered Democrats. Sleep eat play is our motto. Don’t trust presidents who don’t own dogs. #ZSHQ proud new members!,2018/7/15 17:15,759,1455,1603,FALSE,2021/4/6 15:11,My mom and daddy got Moderna #2 vaccine yesterday. Easy peasy and no side effects. Get your vaccine! It’s as easy a… https://t.co/TgJcSbc4s9,,Twitter for iPhone,0,5,FALSE
1.37943E+18,Carlos Correa,"Dallas, TX","EMMY Nominee | ???? | Award Winning TV Reporter: IL, IA, MO, NM & CA | NOW: DFW | ?? Host of @carlostonight | Insta: https://t.co/Cxt8aMBTe1",2009/3/27 23:47,2421,1857,5042,TRUE,2021/4/6 14:03,".@CDCgov says side effects after your second shot ""may be more intense"" than your first shot. This is true. I'm sti… https://t.co/SSXoSrECCH",,Twitter Web App,0,3,FALSE
1.37938E+18,Wanda Landis ???????,Texan living in Ohio,"#D4L ?????
Mom to 4 boys, #Browns, #Cowboys, #Crew & #Buckeyes.Nanny to 6 Littles,?? 2, ?? 2 Serious hippie ??? Cashapp $Ohitex",2013/4/16 7:53,844,1858,72745,FALSE,2021/4/6 10:26,Dose #2 this morning of #Moderna. Send me good vibes y'all. I had some wicked rough side effects after dose 1 so I… https://t.co/wNE2zsqSUh,['Moderna'],Twitter for Android,0,47,FALSE
1.37931E+18,John Moore,"Los Angeles, CA","Comedy writer, Show Runner, rarely marathon runner. Exec Producer of The Joe Schmo Show.Writer: Comedy Central Roasts  #WriterCommunity #IStandWithTheWGA #WGA",2008/5/30 17:43,1923,1629,17102,FALSE,2021/4/6 5:30,Apparently a side effect of the #Moderna vaccine is absolutely crushing some half price Easter candy.,['Moderna'],Twitter for iPhone,0,1,FALSE
1.37924E+18,Ken ??,"Ocean Pines, MD","I have serious Trump and Trump enabler fatigue. I want political discourse to be civil, again. ????",2009/3/3 19:08,4638,664,12020,FALSE,2021/4/6 1:29,"I got my second Moderna vaccination today at about 11:00 am. So far, no side effects. Does that mean it’s not worki… https://t.co/CNt82erugb",,Twitter for iPhone,0,7,FALSE
1.37918E+18,The Fully Vaccinated Mexalorian,"Shaw, St Louis, MO","#stlblues, Vegas Golden Knights, Cards, #RootedInOakland, STLFC, Barca, Ole Miss Rebels & Drum Corps Alumni...Proud St Louligan Tailgate cook  #stlCitySC",2009/9/27 3:58,643,672,39405,FALSE,2021/4/5 21:22,"24+ hours after #moderna dose dos... No side effects yet..
.
.
.
No not now clippy...",['moderna'],Twitter for Android,0,3,FALSE
1.37915E+18,??????L. Shick??????,,"Rtd Mat’ls Scientist, Atheist, Vet LT 8th Army Korea 65-67, Married 49-yrs, Dad, Grampa, FullTime RVr Dem, Birds, Photography, #XRP, #LINK #Resist, ????????",2013/9/27 19:14,2519,3046,4132,FALSE,2021/4/5 19:30,"@STPFreak The two of us 80ish got second #Moderna shots on Friday.  Absolutely no side effects.

Fear not. Get the… https://t.co/hVjaJQBQIm",['Moderna'],Twitter for iPad,0,0,FALSE
1.37911E+18,citygirl ????,,"News junky,rational human being,believer in science,separation of church & state, the Constitution. Be forewarned: I block assholes. Don’t be an asshole.",2012/6/23 19:46,597,1102,12574,FALSE,2021/4/5 16:24,13 days after 1st moderna vax I started having itching on my palms. Nothing in the way of side effects until now. T… https://t.co/wCDFW6lg67,,Twitter for iPhone,0,0,FALSE
1.37909E+18,"??????, ?????? ?????? ??",West Coast,Wife | Extrovert | 40+ Twitter | Wine Enthusiast | Foodie | Football | #WineTime,2009/3/25 21:14,820,784,26625,FALSE,2021/4/5 15:10,"Eugene and I just got Dose 1 of #Moderna at 7am this morning. 

Immediate (within minutes) side effects: sore arm,… https://t.co/nGnvnGTHrB",['Moderna'],Twitter Web App,2,9,FALSE
1.37909E+18,Betsey Shapiro,San Francisco Bay Area,"Cruise Planner, Tour Guide, Bay Area Native",2011/5/13 13:10,92,219,4795,FALSE,2021/4/5 15:08,@davidweiman @drdrew Unfortunately Shingles was the side effect I got from the Covid vaccine. Hundreds of others as… https://t.co/jZk5VurI0i,,Twitter Web App,0,5,FALSE
1.37887E+18,Sue Kerr ??,"Pittsburgh, PA","She/Her, MSW, 
Blogger *Burgh Verified* Cat Lady * Queer * Disabled * Family Tree Explorer * 
2019 #GLAADawards Outstanding Blog",2008/5/10 2:35,8635,2726,2621,TRUE,2021/4/5 0:46,Is there a master list of every possible #Moderna side effect?,['Moderna'],Twitter Web App,0,0,FALSE
1.37886E+18,"Frances Lyn James, BSc, MA","Sun Valley, ID",No one you know. #Resister. #FilmTwitter. #Leftist. My idol follows me.,2012/12/16 0:28,68,327,685,FALSE,2021/4/5 0:19,Rocking out with a full #Pfizer vax. No side effects with either dose. Spouse did get wiped out for a day after sec… https://t.co/POOO6bTGUH,['Pfizer'],Twitter Web App,0,0,FALSE
1.3788E+18,Ryan Luby,"Aurora, CO","Deputy Dir. of Comms. at @AuroraGov. Prior: PIO @CityofDenver CAO, Investigative TV reporter @DenverChannel @KOB4 @KETV @KCCINews for 11 years. Opinions my own.",2008/12/19 5:18,1399,845,2714,FALSE,2021/4/4 19:57,"FWIW, the #Moderna #COVID19 vaccine side effects after the 2nd shot are the real deal. Woof. Body aches, major fati… https://t.co/XeNzXh4SIu","['Moderna', 'COVID19']",Twitter for iPhone,0,3,FALSE
1.3788E+18,Clare Bell #BidenHarrisLandslide2020,"Patterson, CA","No to #racism, #war #injustice #hate #VietnamWar #MiddleEastWars #nuclear war and #Trump. Yes to #MLK, #JFK, #RFK, #Obama  #Author #NamedSeries #Ratha #bigcats",2008/8/26 7:36,3161,4587,3546,FALSE,2021/4/4 19:49,@xtraferocity @geeanem The #Moderna vaccine is effective and doesn't seem to have much in the way of side effects.… https://t.co/au1iBbMGXT,['Moderna'],Twitter Web App,0,2,FALSE
1.37876E+18,Ruby for Iowa,"Iowa, USA",A prairie voice for working people & rural spaces—IA House 2020 candidate—ready to replant this party from the dirt up. +dairy goats #WeLiveHereToo,2019/11/20 14:41,2820,1088,11803,FALSE,2021/4/4 17:15,"My beautiful mother is spending ?? sick w/vax side effects from 2nd?? #Moderna, but she’s elated to be ALMOST THERE.… https://t.co/VcCGipUyFd",['Moderna'],Twitter for iPhone,1,32,FALSE
1.37872E+18,Blake RIP PhaQ!??,"Pennsylvania, USA",We hold these truths. I believe in separation of church and state! I believe in the rights of others! Howard Stern cat rescuer. #BidenHarris  #Resist #NoDms,2011/12/1 21:10,31094,31182,214252,FALSE,2021/4/4 15:00,"#moderna 
Got first round 4/1 and had a sore arm for about half a day. No other side effects.
Got a Hershey bar too… https://t.co/aInHZvrusB",['moderna'],Twitter for Android,0,5,FALSE
1.37872E+18,orpheus,"Ohio, USA",????????????,2009/6/25 19:44,197,365,13943,FALSE,2021/4/4 14:32,"4th day after first round of the #moderna vaccine. Really no side effects, arm was sore the day after but that’s all. Second shot Apr 28.",['moderna'],Twitter for iPhone,0,1,FALSE
1.37854E+18,???? ?????????,TexMex,"No quiero que?pienses como?yo, sólo?que?pienses.????????",2010/2/2 19:00,2402,470,31235,FALSE,2021/4/4 2:46,#Moderna 2nd dose side effect so far...confusion. My sister too. We tried to have a phone call but kept getting los… https://t.co/zx2GI5pway,['Moderna'],Twitter for Android,0,12,FALSE
1.37845E+18,Kahala ??,United States,"Hawaiian Girl 
Marine Corps Brat 
Social Justice Warrior 
Public Health Provider 
Immigration Advocate 
Proudly Democratic",2020/10/21 19:15,30,375,2307,FALSE,2021/4/3 20:45,@marcusdipaola Fully vaccinated with my #Moderna  and no side effects ??  Feel better soon! https://t.co/HkTAo0vtZT,['Moderna'],Twitter for Android,0,2,FALSE
1.3784E+18,Kristy *still wears a mask ??*,"Cedar Park, TX, USA","Social justice, public health, travel, hiking, culture, food, books, music, TV, movies.
#Outlander #ADOW 

#Genealogy at @RetracingRoots",2021/2/26 1:04,38,210,557,FALSE,2021/4/3 17:31,"Side effects of my 1st #Moderna #vaccine were pretty minimal. Mild fatigue, and a slight case of chills overnight,… https://t.co/h3c0zvA7q5","['Moderna', 'vaccine']",Twitter Web App,0,1,FALSE
1.37839E+18,imaginarybar,"Virginia, USA",Actual Democrat ? Black Lives Matter ? Jill/she/her ? infection does not equal disease ? the stock market is not the economy ? free Reality Winner ?,2011/10/30 22:31,594,2326,87860,FALSE,2021/4/3 17:11,Got my 2nd #Moderna jab on Thursday. First jab had sore arm for 3 days and zero other side effects. This time had r… https://t.co/ZXgkvHH1yB,['Moderna'],Twitter for iPhone,0,3,FALSE
1.37837E+18,Brian K. Root,"Greensburg, PA",Asst. Director of Housing & ResLife at #PittGreensburg. Kiwanian. Volunteer. Habitat for Humanity. Photographer. Geocacher.#iupsahe grad. Views here are my own.,2009/4/9 0:39,1424,2031,8540,FALSE,2021/4/3 15:41,No side effects to report almost 24 hours after receiving dose 2 of #moderna. Just a little soreness on the arm!,['moderna'],Twitter for Android,0,3,FALSE
